sampleplotid,x,y,measurementdate,g,d,h,v,v.ma,v.ku,v.lp,myear,filename.1,a.date.1,a.window.1,filename.2,a.date.2,a.window.2,v.lp.proc
916173,373776.4,6952460.5,2013,23.1,17.6,15.3,174.6,158.3,14.35,1.94,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242F4.laz,2013-07-20,C,NA,NA,NA,1
916174,373769.32,6952689.34,2013,26.5,21.9,17.6,223.69,192.84,28.39,2.46,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242F4.laz,2013-07-20,C,NA,NA,NA,1
916175,374024.67,6952957.5,2013,7.1,9.4,7.3,29.18,29.18,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242H2.laz,2013-07-20,C,NA,NA,NA,0
916176,374307.1,6952949.6,2013,44.5,23.8,19.2,400.75,346.1,17.58,37.07,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242H2.laz,2013-07-20,C,NA,NA,NA,9
916177,374514.63,6952966.52,2013,30.4,18.1,15.2,222.15,66.92,81.61,73.62,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242H2.laz,2013-07-20,C,NA,NA,NA,33
916181,378080.99,6951950.04,2013,29.3,23,19.2,268.53,228.41,40.12,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242H4.laz,2013-07-20,C,NA,NA,NA,0
916187,378834.87,6952954.32,2013,17.3,16.3,14,118.56,100.81,0.44,17.31,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242H4.laz,2013-07-20,C,NA,NA,NA,15
916188,379082.36,6952943.86,2013,31.4,24.6,16.7,243.75,156,23.94,63.81,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4242H4.laz,2013-07-20,C,NA,NA,NA,26
916192,382374.51,6952212.33,2013,23.8,14,13.1,157.53,147.97,2,7.55,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4244B2.laz,2013-07-20,C,NA,NA,NA,5
916193,382379.27,6952426.01,2013,17.5,22.1,19.2,156.11,68.61,5.45,82.05,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4244B2.laz,2013-07-20,C,NA,NA,NA,53
916194,382378.87,6952694.22,2013,15,25.5,18.4,126.98,0,114.22,12.76,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4244B2.laz,2013-07-20,C,NA,NA,NA,10
916195,382620.07,6952955.75,2013,27,17.7,16.6,215.95,53.2,68.48,94.27,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4244B2.laz,2013-07-20,C,NA,NA,NA,44
916197,383149.13,6952939.88,2013,20.5,14,12,124.47,104.15,0.19,20.12,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4244B4.laz,2013-07-20,C,NA,NA,NA,16
916198,383388.67,6952942.79,2013,7.8,12.4,8.2,35.27,35.27,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/N4244B4.laz,2013-07-20,C,NA,NA,NA,0
917092,339390.2,6956499.03,2013,15.6,10.7,10,82.09,60.92,12.3,8.88,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113C1.laz,2013-07-27,C,NA,NA,NA,11
917093,339384.21,6956747.37,2013,30,16.3,13.7,204.16,188.4,0.42,15.33,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113C1.laz,2013-07-27,C,NA,NA,NA,8
917095,339637.05,6957247.81,2013,15.6,17.8,14,106.03,80.34,0.96,24.73,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113C2.laz,2013-07-20,C,NA,NA,NA,23
917096,339889.15,6957254.49,2013,11.5,17.3,13.8,79.68,79.68,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113C2.laz,2013-07-20,C,NA,NA,NA,0
917098,340385.54,6957250.14,2013,9.5,16.7,13.2,62.96,62.96,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113C2.laz,2013-07-20,C,NA,NA,NA,0
917101,343688.87,6956248.88,2013,14.4,16.1,15.6,112.29,0,78.24,34.05,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113C3.laz,2013-07-27,C,NA,NA,NA,30
917102,343687.68,6956498.89,2013,15.4,11.2,9.1,74.55,59.61,0.22,14.72,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113C3.laz,2013-07-27,C,NA,NA,NA,20
917107,344442.1,6957255.81,2013,25.9,17.5,12.7,158.69,20.59,133.99,4.11,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113E2.laz,2013-07-20,C,NA,NA,NA,3
917123,352293.13,6956749.84,2013,19.2,24.4,17.4,159.76,156.19,0,3.57,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113G1.laz,2013-07-27,C,NA,NA,NA,2
917125,352538.37,6957244.63,2013,21.5,22.9,19.3,197.87,189.59,4.27,4.01,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113G2.laz,2013-07-20,C,NA,NA,NA,2
917126,352783.46,6957248.9,2013,17.8,24.7,20.5,171.38,151.72,19.59,0.06,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113G2.laz,2013-07-20,C,NA,NA,NA,0
917127,353036.11,6957249.05,2013,31.1,18.4,17.2,258.09,148.83,42.26,67,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113G4.laz,2013-07-20,C,NA,NA,NA,26
917128,353287.31,6957245.22,2013,28.8,18.2,15.9,224.37,205.47,18.84,0.07,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113G4.laz,2013-07-20,C,NA,NA,NA,0
917131,356587.65,6956246.65,2013,14,11.2,9.5,70.98,65.82,3.7,1.46,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131A1.laz,2013-07-20,C,NA,NA,NA,2
917133,356591,6956750.04,2013,6.3,12.1,8.9,29.73,27.95,0,1.78,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131A1.laz,2013-07-20,C,NA,NA,NA,6
917137,357341.26,6957251.88,2013,20.5,20.9,13.3,132.84,104.63,5.9,22.32,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131A2.laz,2013-07-20,C,NA,NA,NA,17
917141,360886.39,6956236.11,2013,11.1,18.2,12.7,65.24,6.03,30.71,28.5,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131A3.laz,2013-07-20,C,NA,NA,NA,44
917146,361389.21,6957242.62,2013,28,12.9,12.2,167.91,49,30.55,88.35,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131A4.laz,2013-07-20,C,NA,NA,NA,53
917147,361657.61,6957245.39,2013,17.3,15.6,14.6,124.74,99.07,0,25.67,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131A4.laz,2013-07-20,C,NA,NA,NA,21
917151,365181.43,6956234.92,2013,22.7,25,17.9,193.97,192.58,1.13,0.25,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131C3.laz,2013-07-20,C,NA,NA,NA,0
917153,365180.39,6956735.01,2013,16.4,19.9,15.7,125.68,117.57,1.53,6.58,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131C3.laz,2013-07-20,C,NA,NA,NA,5
917154,365189.89,6956985.41,2013,4,16.6,13.6,27.35,25.5,0,1.85,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131C3.laz,2013-07-20,C,NA,NA,NA,7
917156,365691.83,6957248.36,2013,14.7,14.7,11.8,88.55,86.9,1.65,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131C4.laz,2013-07-20,C,NA,NA,NA,0
917157,365932.17,6957239.73,2013,27.5,17.2,15.9,211.67,157.31,7.22,47.14,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131C4.laz,2013-07-20,C,NA,NA,NA,22
917161,369482.23,6956251.1,2013,13.7,20.5,16.2,108.56,98.45,10.12,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131E1.laz,2013-07-20,C,NA,NA,NA,0
917162,369509.02,6956493.7,2013,11.7,13.9,11.8,70.86,70.36,0.5,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131E1.laz,2013-07-20,C,NA,NA,NA,0
917163,369487.4,6956730.03,2013,31.9,18.5,15.7,239.19,42.58,115.21,81.4,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131E1.laz,2013-07-20,C,NA,NA,NA,34
917165,369721.99,6957252.95,2013,11.5,16.6,12.4,71.48,40.1,30.87,0.51,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131E2.laz,2013-07-20,C,NA,NA,NA,1
917166,369995.6,6957242.12,2013,21.6,16.7,13.6,145.04,100.17,21.41,23.46,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131E2.laz,2013-07-20,C,NA,NA,NA,16
917167,370231.11,6957239.18,2013,17.1,18.4,14.7,123.84,110.73,0.98,12.13,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131E2.laz,2013-07-20,C,NA,NA,NA,10
917168,370488.67,6957247.41,2013,20.6,20.8,13,133.03,132.47,0,0.56,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131E2.laz,2013-07-20,C,NA,NA,NA,0
917172,373785.65,6956499.59,2013,24.3,27.2,18.4,203.73,67.14,132.22,4.37,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131E3.laz,2013-07-20,C,NA,NA,NA,2
917173,373787.39,6956750.79,2013,13.1,14.4,12.5,80.43,0,47.32,33.11,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131E3.laz,2013-07-20,C,NA,NA,NA,41
917175,374038.99,6957247.41,2013,4.7,10.4,6.9,18.45,18.45,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131G2.laz,2013-07-20,C,NA,NA,NA,0
917176,374288.66,6957251.42,2013,11.8,10.5,7.7,50.5,47.5,1,1.99,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131G2.laz,2013-07-20,C,NA,NA,NA,4
917185,378343.26,6957248.91,2013,20.5,15.7,12.7,127.78,64.96,14.15,48.66,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131G4.laz,2013-07-20,C,NA,NA,NA,38
917191,382395.58,6956241.44,2013,13.3,9.9,8.4,61.05,56.66,0,4.39,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4133A1.laz,2013-07-20,C,NA,NA,NA,7
918088,336088.82,6961550.39,2013,9.6,12,8.7,43.11,24.74,0.96,17.41,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113B3.laz,2013-07-27,C,NA,NA,NA,40
918091,339387.34,6960552.66,2013,14.5,18.6,13.1,95.89,94.98,0,0.9,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113D1.laz,2013-07-18,C,NA,NA,NA,1
918096,339890.21,6961553.95,2013,11.7,21.6,15.1,86.44,86.44,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113D1.laz,2013-07-18,C,NA,NA,NA,0
918098,340390.21,6961543.29,2013,14.6,25.2,18.9,130.84,130.84,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113D1.laz,2013-07-18,C,NA,NA,NA,0
918101,343692.09,6960554.79,2013,15.2,26.8,19.7,141.07,102.36,30.32,8.4,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113D3.laz,2013-07-18,C,NA,NA,NA,6
918102,343691.8,6960800.5,2013,24.1,25.1,19.9,224.86,197.67,13.69,13.5,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113D3.laz,2013-07-18,C,NA,NA,NA,6
918103,343690.15,6961055.25,2013,18.3,27.6,20,172.13,168.25,3.88,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113D3.laz,2013-07-18,C,NA,NA,NA,0
918104,343689.01,6961303.82,2013,9,20.3,13.6,60.34,58.53,0.38,1.43,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113D3.laz,2013-07-18,C,NA,NA,NA,2
918112,347992.63,6960800.91,2013,26.3,21.5,18.1,228.69,217.22,11.26,0.21,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113F3.laz,2013-07-18,C,NA,NA,NA,0
918122,352283.93,6960800.15,2013,35.4,29.1,23.3,381.12,50.56,316.04,14.52,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113H1.laz,2013-07-18,C,NA,NA,NA,4
918124,352289.55,6961309.8,2013,21.2,9.2,9.1,102.62,78.46,0,24.16,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113H1.laz,2013-07-18,C,NA,NA,NA,24
918126,352791.34,6961550.8,2013,12.1,12,11.3,71.2,71.03,0,0.16,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113H1.laz,2013-07-18,C,NA,NA,NA,0
918127,353034.53,6961548.08,2013,15.4,20,16.8,125.77,125.77,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113H3.laz,2013-07-18,C,NA,NA,NA,0
918128,353287.35,6961548.95,2013,9.5,16.6,12,58.67,57.81,0,0.86,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113H3.laz,2013-07-18,C,NA,NA,NA,1
918131,356589.71,6960549.85,2013,19.4,25.9,19.6,179.11,170.5,1.58,7.03,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B1.laz,2013-07-18,C,NA,NA,NA,4
918135,356835.81,6961553.96,2013,32.8,22.9,19.9,311.38,311.38,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B1.laz,2013-07-18,C,NA,NA,NA,0
918137,357339.56,6961551.68,2013,10.4,15.7,14.2,71.04,31.47,0,39.57,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B1.laz,2013-07-18,C,NA,NA,NA,56
918138,357588.06,6961555.97,2013,19.7,20.4,16.3,157,155.25,0,1.75,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B1.laz,2013-07-18,C,NA,NA,NA,1
918143,360890,6961050,2013,13.2,15.9,11.6,79.36,78.63,0.73,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B3.laz,2013-07-18,C,NA,NA,NA,0
918144,360887.21,6961296.1,2013,38.5,25,20.1,361.64,233.11,79.31,49.21,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B3.laz,2013-07-18,C,NA,NA,NA,14
918145,361137.82,6961551.61,2013,17.8,15.8,11.3,103.56,96.97,1.97,4.63,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B3.laz,2013-07-18,C,NA,NA,NA,4
918146,361387.39,6961544.92,2013,19.1,12.8,10.3,103.55,98.32,0,5.23,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B3.laz,2013-07-18,C,NA,NA,NA,5
918147,361638.93,6961553.04,2013,29.1,17.3,12.7,187.15,187.15,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B3.laz,2013-07-18,C,NA,NA,NA,0
918151,365188.59,6960532.75,2013,31.9,18,15.9,242.62,99.47,41.53,101.62,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131D3.laz,2013-07-18,C,NA,NA,NA,42
918155,365442.68,6961540.43,2013,5,13,6.9,19.96,19.96,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131D3.laz,2013-07-18,C,NA,NA,NA,0
918156,365679.11,6961556.26,2013,15.2,15,10.3,83.2,82.3,0,0.9,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131D3.laz,2013-07-18,C,NA,NA,NA,1
918157,365946.08,6961557.51,2013,25.2,17.7,13.9,174.12,173.32,0,0.8,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131D3.laz,2013-07-18,C,NA,NA,NA,0
918158,366197.67,6961536.6,2013,12.7,15.9,11.9,75.41,48.74,14.21,12.46,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131D3.laz,2013-07-18,C,NA,NA,NA,17
918161,369507.22,6960558.46,2013,14.4,19.2,17,118.97,108.39,2.72,7.86,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F1.laz,2013-07-18,C,NA,NA,NA,7
918165,369732.73,6961554,2013,4,7.8,5.5,13.75,13.75,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F1.laz,2013-07-18,C,NA,NA,NA,0
918166,369988.23,6961537.46,2013,9.3,15.8,12.4,59.01,56.97,0.29,1.74,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F1.laz,2013-07-18,C,NA,NA,NA,3
918167,370245.54,6961554.18,2013,21,25.7,20.9,205.25,163,39.84,2.41,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F1.laz,2013-07-18,C,NA,NA,NA,1
918168,370489.23,6961539.31,2013,7.5,10.6,7.9,33.25,33.25,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F1.laz,2013-07-18,C,NA,NA,NA,0
918171,373787.02,6960562.69,2013,10.7,15,13.6,73.36,73.36,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F3.laz,2013-07-18,C,NA,NA,NA,0
918172,373772.16,6960803.52,2013,18.7,15.6,13,121.44,108.72,4.46,8.25,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F3.laz,2013-07-18,C,NA,NA,NA,7
918173,373785.94,6961033.37,2013,13.5,14.1,10.9,76.68,75.71,0,0.98,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F3.laz,2013-07-18,C,NA,NA,NA,1
918174,373787.3,6961310.21,2013,10.3,15.7,12.7,66.25,66.25,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F3.laz,2013-07-18,C,NA,NA,NA,0
918176,374286.57,6961551.36,2013,10.8,11.4,9.5,54.81,53.33,0,1.48,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131H1.laz,2013-07-18,C,NA,NA,NA,3
918177,374523.79,6961560.22,2013,11.5,16.9,13.2,76.32,74.54,0,1.78,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131H1.laz,2013-07-18,C,NA,NA,NA,2
918178,374778.19,6961571.46,2013,18.9,15.9,12.8,120.32,87.43,24.14,8.75,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131H1.laz,2013-07-18,C,NA,NA,NA,7
918182,378090.37,6960802.23,2013,34.8,27.8,20.8,338.6,334.35,3.41,0.84,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131H3.laz,2013-07-18,C,NA,NA,NA,0
918184,378093.26,6961300.65,2013,16.7,19,13.2,110.39,110,0,0.39,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131H3.laz,2013-07-18,C,NA,NA,NA,0
918187,378838.94,6961554.59,2013,8.8,8.8,7,35.29,35.29,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131H3.laz,2013-07-18,C,NA,NA,NA,0
918191,382384.84,6960551.3,2013,10.4,9.2,8.6,47.18,23.63,4.74,18.81,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4133B1.laz,2013-07-18,C,NA,NA,NA,40
918193,382391.71,6961049.56,2013,6.7,12.2,8.4,30.62,30.62,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4133B1.laz,2013-07-18,C,NA,NA,NA,0
918198,383387.73,6961549.91,2013,17.6,17,14.2,123.27,99.38,15.38,8.51,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4133B3.laz,2013-07-18,C,NA,NA,NA,7
919096,339889.93,6965851.75,2013,7,16.3,9.9,36.2,35.95,0.25,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113D2.laz,2013-07-27,C,NA,NA,NA,0
919098,340391.14,6965851.7,2013,13.2,18,14.9,97.62,97.62,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113D2.laz,2013-07-27,C,NA,NA,NA,0
919101,343686.08,6964851.73,2013,20,22,16.9,161.21,90.49,65.81,4.92,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113D4.laz,2013-07-27,C,NA,NA,NA,3
919103,343684.6,6965349.47,2013,23,16.6,13.1,149.38,132.98,2.7,13.7,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113D4.laz,2013-07-27,C,NA,NA,NA,9
